Tid,Refund,Marital Status,Taxable Income,Cheat
5935,No,Married,198k,Yes
5936,No,Divorced,237k,No
5937,Yes,Single,90k,Yes
5938,Yes,Single,76k,Yes
5939,No,Married,116k,No
5940,Yes,Married,62k,No
5941,Yes,Single,78k,No
5942,No,Divorced,128k,Yes
5943,Yes,Single,67k,No
5944,No,Single,194k,No
5945,Yes,Single,108k,No
5946,No,Single,243k,No
5947,Yes,Married,181k,No
5948,No,Divorced,240k,Yes
5949,No,Single,110k,No
5950,Yes,Married,188k,No
5951,No,Divorced,216k,Yes
5952,No,Single,232k,No
5953,No,Single,101k,No
5954,Yes,Single,221k,No
5955,No,Divorced,189k,Yes
5956,No,Single,167k,No
5957,No,Single,183k,No
5958,No,Divorced,73k,Yes
5959,No,Single,159k,No
5960,No,Single,209k,Yes
5961,No,Married,56k,No
5962,No,Divorced,220k,Yes
5963,Yes,Married,203k,No
5964,No,Single,196k,Yes
5965,No,Divorced,178k,Yes
5966,No,Divorced,126k,Yes
5967,Yes,Single,186k,No
5968,No,Divorced,123k,No
5969,Yes,Divorced,144k,No
5970,Yes,Single,50k,No
5971,No,Single,77k,Yes
5972,Yes,Married,121k,Yes
5973,No,Married,209k,No
5974,Yes,Single,229k,No
5975,No,Married,161k,No
5976,Yes,Divorced,161k,No
5977,No,Married,247k,No
5978,No,Married,204k,No
5979,No,Married,211k,Yes
5980,No,Single,69k,Yes
5981,Yes,Single,137k,Yes
5982,No,Married,246k,No
5983,No,Single,223k,Yes
5984,Yes,Single,174k,No
5985,No,Divorced,140k,Yes
5986,No,Married,80k,Yes
5987,No,Married,198k,Yes
5988,No,Single,197k,Yes
5989,Yes,Married,201k,No
5990,No,Single,143k,No
5991,No,Married,83k,No
5992,Yes,Divorced,93k,No
5993,No,Married,72k,No
5994,No,Married,68k,No
5995,No,Single,233k,No
5996,Yes,Single,102k,No
5997,No,Married,215k,No
5998,Yes,Single,138k,No
5999,No,Married,212k,Yes
6000,Yes,Married,68k,Yes
6001,No,Married,64k,No
6002,No,Married,118k,No
6003,No,Divorced,73k,No
6004,No,Married,160k,No
6005,No,Single,94k,Yes
6006,No,Single,238k,No
6007,Yes,Married,100k,No
6008,Yes,Single,136k,No
6009,Yes,Divorced,245k,No
6010,No,Divorced,190k,No
6011,Yes,Single,175k,Yes
6012,No,Divorced,194k,Yes
6013,No,Married,97k,Yes
6014,No,Married,167k,Yes
6015,No,Married,238k,Yes
6016,Yes,Married,123k,No
6017,No,Married,125k,No
6018,Yes,Divorced,66k,No
6019,No,Single,136k,No
6020,Yes,Married,103k,No
6021,Yes,Single,218k,No
6022,Yes,Divorced,225k,No
6023,Yes,Married,86k,No
6024,No,Single,200k,No
6025,Yes,Married,246k,No
6026,No,Married,205k,Yes
6027,No,Single,167k,Yes
6028,No,Single,182k,No
6029,No,Married,102k,Yes
6030,Yes,Single,109k,Yes
6031,No,Single,247k,No
6032,No,Single,119k,Yes
6033,No,Single,173k,No
6034,Yes,Married,71k,No
6035,No,Single,244k,Yes
6036,No,Single,207k,Yes
6037,No,Single,101k,Yes
6038,No,Married,209k,Yes
6039,No,Divorced,85k,No
6040,No,Single,139k,No
6041,No,Married,110k,Yes
6042,No,Married,236k,Yes
6043,No,Single,139k,No
6044,No,Single,197k,No
6045,No,Divorced,196k,No
6046,Yes,Divorced,153k,No
6047,No,Divorced,50k,Yes
6048,No,Single,176k,No
6049,No,Married,174k,No
6050,No,Divorced,56k,No
6051,No,Married,219k,No
6052,Yes,Married,209k,No
6053,No,Single,121k,No
6054,No,Divorced,72k,No
6055,No,Married,230k,No
6056,No,Married,185k,Yes
6057,No,Single,146k,No
6058,No,Married,51k,No
6059,Yes,Single,144k,No
6060,No,Married,83k,Yes
6061,Yes,Single,192k,No
6062,No,Married,226k,No
6063,No,Divorced,217k,Yes
6064,No,Divorced,105k,No
6065,Yes,Single,79k,Yes
6066,No,Single,80k,Yes
6067,No,Single,58k,Yes
6068,Yes,Single,51k,No
6069,No,Single,209k,No
6070,No,Single,62k,Yes
6071,No,Single,165k,No
6072,No,Single,228k,Yes
6073,No,Single,88k,Yes
6074,No,Married,91k,No
6075,No,Divorced,110k,Yes
6076,Yes,Single,80k,No
6077,No,Married,61k,No
6078,No,Married,117k,Yes
6079,Yes,Married,118k,Yes
6080,No,Single,215k,No
6081,Yes,Single,88k,No
6082,No,Married,249k,No
6083,Yes,Single,119k,No
6084,No,Single,191k,No
6085,No,Married,96k,No
6086,Yes,Single,81k,Yes
6087,No,Single,143k,No
6088,Yes,Married,237k,No
6089,No,Married,65k,Yes
6090,Yes,Divorced,228k,No
6091,No,Married,208k,No
6092,Yes,Divorced,197k,No
6093,No,Single,188k,No
6094,No,Divorced,238k,No
6095,No,Single,66k,Yes
6096,No,Single,77k,No
6097,Yes,Married,68k,No
6098,No,Single,148k,No
6099,No,Married,161k,Yes
6100,No,Married,112k,No
6101,No,Married,86k,Yes
6102,Yes,Single,104k,Yes
6103,Yes,Divorced,143k,No
6104,Yes,Single,130k,No
6105,No,Single,246k,No
6106,No,Married,98k,No
6107,No,Married,167k,Yes
6108,Yes,Divorced,132k,Yes
6109,No,Single,210k,No
6110,No,Married,157k,No
6111,No,Married,97k,No
6112,No,Married,77k,No
6113,Yes,Divorced,234k,No
6114,No,Married,168k,No
6115,No,Married,199k,Yes
6116,No,Single,147k,No
6117,No,Married,245k,No
6118,No,Single,227k,No
6119,No,Married,233k,Yes
6120,No,Married,137k,No
6121,Yes,Single,116k,No
6122,No,Married,81k,Yes
6123,No,Single,145k,Yes
6124,Yes,Married,95k,No
6125,No,Single,210k,No
6126,Yes,Divorced,160k,No
6127,No,Married,139k,No
6128,No,Married,58k,No
6129,Yes,Married,76k,No
6130,Yes,Single,161k,No
6131,Yes,Married,109k,No
6132,No,Married,93k,No
6133,No,Single,92k,Yes
6134,No,Single,157k,No
6135,No,Divorced,93k,No
6136,Yes,Single,135k,No
6137,No,Single,55k,No
6138,Yes,Married,55k,No
6139,No,Single,215k,No
6140,No,Divorced,113k,Yes
6141,No,Married,152k,No
6142,No,Married,215k,Yes
6143,No,Single,171k,Yes
6144,No,Single,242k,Yes
6145,No,Married,220k,No
6146,No,Single,75k,Yes
6147,No,Married,231k,Yes
6148,No,Single,198k,No
6149,No,Married,170k,No
6150,Yes,Divorced,156k,No
6151,No,Single,239k,No
6152,No,Married,139k,No
6153,No,Married,129k,No
6154,Yes,Single,230k,No
6155,Yes,Divorced,149k,Yes
6156,No,Single,169k,No
6157,No,Married,110k,No
6158,No,Single,188k,No
6159,Yes,Single,86k,Yes
6160,Yes,Married,197k,No
6161,Yes,Married,58k,No
6162,No,Married,97k,Yes
6163,No,Single,151k,Yes
6164,Yes,Divorced,217k,No
6165,No,Married,51k,No
6166,No,Married,219k,No
6167,No,Married,95k,Yes
6168,No,Divorced,145k,Yes
6169,No,Divorced,197k,Yes
6170,Yes,Divorced,124k,Yes
6171,Yes,Single,99k,No
6172,Yes,Single,144k,No
6173,No,Divorced,63k,Yes
6174,No,Single,220k,Yes
6175,Yes,Single,150k,No
6176,Yes,Married,129k,Yes
6177,Yes,Married,126k,Yes
6178,No,Married,219k,No
6179,No,Single,54k,Yes
6180,No,Married,144k,No
6181,Yes,Single,217k,No
6182,Yes,Single,242k,No
6183,No,Single,181k,No
6184,No,Single,224k,No
6185,Yes,Married,220k,No
6186,No,Single,95k,Yes
6187,No,Single,221k,No
6188,Yes,Married,197k,No
6189,No,Divorced,61k,No
6190,No,Single,109k,No
6191,No,Single,60k,Yes
6192,No,Married,121k,Yes
6193,No,Married,57k,Yes
6194,No,Married,132k,No
6195,Yes,Married,63k,No
6196,No,Single,247k,Yes
6197,Yes,Single,137k,No
6198,No,Married,185k,No
6199,No,Single,56k,Yes
6200,No,Married,115k,No
6201,No,Married,180k,No
6202,No,Married,229k,No
6203,Yes,Single,195k,No
6204,Yes,Single,192k,No
6205,Yes,Single,150k,No
6206,Yes,Married,121k,No
6207,No,Single,225k,Yes
6208,No,Married,56k,No
6209,Yes,Single,200k,No
6210,No,Single,70k,Yes
6211,No,Single,236k,No
6212,Yes,Married,58k,No
6213,Yes,Single,177k,No
6214,Yes,Divorced,112k,Yes
6215,Yes,Single,51k,Yes
6216,Yes,Married,59k,Yes
6217,No,Married,78k,Yes
6218,Yes,Married,134k,Yes
6219,No,Single,85k,No
6220,Yes,Single,208k,No
6221,Yes,Single,130k,Yes
6222,No,Divorced,164k,Yes
6223,No,Single,182k,No
6224,Yes,Single,127k,No
6225,No,Single,232k,No
6226,No,Divorced,50k,No
6227,Yes,Divorced,208k,No
6228,Yes,Married,119k,No
6229,No,Married,52k,No
6230,No,Married,114k,Yes
6231,Yes,Married,185k,Yes
6232,Yes,Single,123k,No
6233,No,Married,132k,No
6234,No,Single,97k,Yes
6235,Yes,Single,91k,No
6236,Yes,Married,84k,Yes
6237,Yes,Married,184k,No
6238,Yes,Divorced,139k,No
6239,No,Divorced,75k,Yes
6240,No,Single,240k,No
6241,No,Single,119k,Yes
6242,No,Divorced,114k,Yes
6243,No,Single,247k,No
6244,No,Married,184k,Yes
6245,Yes,Single,80k,Yes
6246,Yes,Married,81k,No
6247,Yes,Married,71k,No
6248,No,Married,231k,No
6249,Yes,Married,150k,No
6250,Yes,Single,204k,Yes
6251,No,Single,182k,No
6252,No,Married,205k,No
6253,No,Married,66k,Yes
6254,No,Divorced,231k,Yes
6255,Yes,Married,106k,Yes
6256,No,Married,248k,No
6257,No,Single,91k,Yes
6258,No,Married,133k,No
6259,Yes,Married,129k,No
6260,No,Divorced,179k,Yes
6261,No,Single,152k,Yes
6262,No,Divorced,188k,Yes
6263,No,Single,113k,Yes
6264,Yes,Married,149k,No
6265,No,Single,133k,Yes
6266,No,Divorced,205k,Yes
6267,No,Married,57k,Yes
6268,No,Divorced,145k,Yes
6269,No,Divorced,115k,No
6270,No,Single,163k,Yes
6271,No,Single,115k,No
6272,Yes,Married,190k,No
6273,No,Divorced,136k,Yes
6274,No,Single,142k,No
6275,No,Divorced,83k,Yes
6276,No,Single,91k,Yes
6277,Yes,Divorced,157k,No
6278,No,Married,114k,No
6279,Yes,Married,63k,No
6280,Yes,Divorced,196k,No
6281,No,Single,131k,No
6282,No,Married,93k,No
6283,No,Divorced,236k,No
6284,No,Single,58k,Yes
6285,Yes,Married,191k,No
6286,No,Divorced,143k,No
6287,No,Single,159k,No
6288,Yes,Married,156k,No
6289,No,Divorced,118k,Yes
6290,Yes,Married,52k,Yes
6291,Yes,Married,113k,No
6292,No,Married,169k,Yes
6293,No,Married,167k,No
6294,No,Single,59k,Yes
6295,No,Single,245k,No
6296,No,Single,88k,Yes
6297,No,Single,190k,Yes
6298,Yes,Single,62k,No
6299,Yes,Married,80k,No
6300,Yes,Single,212k,No
6301,No,Divorced,172k,Yes
6302,No,Single,194k,No
6303,No,Single,219k,Yes
6304,No,Married,129k,No
6305,No,Married,98k,No
6306,Yes,Married,134k,No
6307,Yes,Married,239k,Yes
6308,No,Married,217k,Yes
6309,No,Single,197k,No
6310,No,Single,157k,Yes
6311,No,Single,74k,No
6312,Yes,Single,95k,No
6313,No,Married,203k,No
6314,No,Single,193k,Yes
6315,No,Single,155k,Yes
6316,Yes,Single,109k,No
6317,Yes,Married,204k,No
6318,No,Married,71k,No
6319,No,Single,189k,No
6320,No,Single,154k,No
6321,No,Married,91k,No
6322,No,Divorced,232k,Yes
6323,No,Married,106k,No
6324,No,Single,195k,Yes
6325,No,Single,206k,No
6326,Yes,Married,246k,No
6327,Yes,Married,112k,Yes
6328,No,Married,245k,No
6329,No,Single,230k,No
6330,No,Single,125k,No
6331,Yes,Married,157k,No
6332,No,Married,211k,Yes
6333,No,Single,89k,Yes
6334,No,Divorced,211k,No
6335,Yes,Single,112k,No
6336,Yes,Single,104k,No
6337,No,Single,183k,No
6338,Yes,Single,187k,No
6339,No,Divorced,70k,Yes
6340,No,Single,154k,Yes
6341,No,Married,184k,Yes
6342,No,Married,176k,No
6343,No,Single,174k,No
6344,No,Single,76k,Yes
6345,No,Single,176k,No
6346,Yes,Single,114k,Yes
6347,No,Single,141k,No
6348,No,Single,66k,Yes
6349,Yes,Married,242k,No
6350,No,Married,205k,No
6351,No,Divorced,241k,Yes
6352,No,Divorced,165k,Yes
6353,Yes,Married,156k,No
6354,No,Divorced,60k,Yes
6355,No,Divorced,85k,Yes
6356,No,Single,123k,No
6357,No,Single,241k,Yes
6358,No,Divorced,191k,No
6359,Yes,Married,84k,No
6360,No,Married,181k,No
6361,Yes,Single,110k,Yes
6362,No,Married,181k,No
6363,No,Single,139k,No
6364,No,Married,245k,No
6365,No,Single,157k,No
6366,Yes,Married,244k,No
6367,No,Single,206k,No
6368,No,Single,162k,No
6369,No,Married,77k,No
6370,No,Married,236k,No
6371,No,Married,130k,No
6372,No,Single,189k,Yes
6373,No,Married,132k,No
6374,No,Single,132k,No
6375,No,Married,174k,No
6376,No,Single,194k,No
6377,No,Divorced,176k,Yes
6378,No,Married,236k,No
6379,Yes,Single,120k,No
6380,Yes,Married,127k,No
6381,No,Single,54k,Yes
6382,No,Married,202k,No
6383,Yes,Single,203k,No
6384,Yes,Married,57k,No
6385,No,Married,153k,No
6386,No,Married,169k,No
6387,No,Divorced,131k,Yes
6388,Yes,Divorced,143k,Yes
6389,No,Single,132k,No
6390,Yes,Single,116k,No
6391,No,Married,204k,No
6392,Yes,Married,127k,No
6393,Yes,Married,172k,No
6394,No,Divorced,222k,No
6395,No,Single,98k,No
6396,No,Single,213k,No
6397,No,Single,155k,No
6398,No,Married,129k,No
6399,No,Single,198k,Yes
6400,No,Single,124k,No
6401,No,Divorced,181k,No
6402,Yes,Single,129k,Yes
6403,No,Married,53k,No
6404,No,Married,170k,No
6405,No,Single,234k,No
6406,Yes,Single,139k,No
6407,Yes,Single,202k,No
6408,No,Married,180k,No
6409,Yes,Married,64k,No
6410,No,Married,132k,Yes
6411,Yes,Married,137k,Yes
6412,Yes,Married,54k,No
6413,No,Married,93k,No
6414,No,Married,192k,Yes
6415,No,Single,103k,No
6416,No,Divorced,144k,Yes
6417,No,Married,64k,No
6418,No,Single,217k,Yes
6419,No,Single,200k,No
6420,Yes,Single,119k,Yes
6421,Yes,Married,67k,Yes
6422,No,Single,85k,No
6423,No,Single,133k,No
6424,No,Single,158k,Yes
6425,No,Single,98k,Yes
6426,No,Married,209k,No
6427,No,Married,65k,No
6428,Yes,Divorced,102k,No
6429,No,Single,180k,No
6430,No,Married,74k,No
6431,Yes,Married,203k,No
6432,Yes,Married,108k,No
6433,No,Single,153k,Yes
6434,No,Married,246k,No
6435,No,Single,201k,No
6436,No,Married,232k,No
6437,No,Divorced,83k,No
6438,No,Single,148k,Yes
6439,No,Single,123k,Yes
6440,No,Married,109k,Yes
6441,No,Single,208k,Yes
6442,No,Married,90k,No
6443,Yes,Divorced,217k,No
6444,Yes,Married,165k,No
6445,Yes,Married,132k,Yes
6446,No,Divorced,202k,No
6447,No,Married,137k,No
6448,No,Single,104k,No
6449,No,Divorced,153k,No
6450,No,Single,150k,Yes
6451,No,Single,248k,Yes
6452,No,Single,106k,No
6453,No,Married,240k,Yes
6454,Yes,Single,155k,No
6455,No,Married,144k,Yes
6456,No,Single,143k,No
6457,No,Divorced,94k,Yes
6458,No,Single,68k,Yes
6459,No,Single,165k,No
6460,No,Single,118k,Yes
6461,No,Divorced,234k,Yes
6462,No,Divorced,247k,Yes
6463,Yes,Single,85k,No
6464,No,Married,187k,No
6465,No,Married,232k,No
6466,No,Single,76k,Yes
6467,No,Single,168k,No
6468,No,Divorced,210k,Yes
6469,No,Single,192k,Yes
6470,Yes,Single,231k,No
6471,No,Single,167k,Yes
6472,Yes,Single,164k,No
6473,No,Married,146k,Yes
6474,No,Single,51k,Yes
6475,No,Single,54k,Yes
6476,No,Married,60k,No
6477,No,Divorced,241k,Yes
6478,No,Single,141k,No
6479,Yes,Married,143k,Yes
6480,No,Single,161k,Yes
6481,Yes,Single,134k,No
6482,Yes,Single,173k,No
6483,No,Married,57k,No
6484,No,Single,123k,Yes
6485,Yes,Divorced,158k,No
6486,No,Married,205k,Yes
6487,No,Single,212k,Yes
6488,No,Single,246k,No
6489,No,Single,165k,No
6490,No,Single,163k,No
6491,No,Married,170k,Yes
6492,Yes,Divorced,209k,Yes
6493,No,Married,191k,Yes
6494,Yes,Single,56k,Yes
6495,No,Married,149k,No
6496,No,Single,109k,Yes
6497,No,Single,217k,No
6498,No,Single,157k,No
6499,No,Married,210k,Yes
6500,Yes,Married,156k,No
6501,No,Divorced,85k,No
6502,No,Married,56k,No
6503,Yes,Married,239k,No
6504,No,Single,220k,No
6505,Yes,Married,60k,No
6506,No,Single,200k,No
6507,No,Divorced,162k,Yes
6508,No,Married,207k,No
6509,Yes,Single,217k,No
6510,No,Divorced,85k,Yes
6511,No,Single,221k,No
6512,No,Single,209k,Yes
6513,No,Married,204k,No
6514,No,Single,148k,No
6515,Yes,Single,98k,No
6516,Yes,Married,216k,No
6517,No,Divorced,240k,Yes
6518,No,Single,71k,Yes
6519,No,Divorced,222k,Yes
6520,Yes,Married,219k,No
6521,No,Married,165k,Yes
6522,Yes,Single,168k,No
6523,Yes,Married,195k,Yes
6524,No,Single,97k,Yes
6525,No,Married,77k,Yes
6526,Yes,Single,80k,No
6527,Yes,Single,96k,No
6528,No,Single,153k,No
6529,No,Divorced,99k,No
6530,No,Divorced,156k,No
6531,No,Single,90k,Yes
6532,Yes,Married,137k,No
6533,Yes,Single,161k,No
6534,No,Single,88k,Yes
6535,Yes,Married,221k,No
6536,No,Married,150k,No
6537,No,Married,184k,No
6538,Yes,Married,218k,No
6539,Yes,Married,169k,No
6540,No,Single,64k,Yes
6541,No,Married,207k,No
6542,Yes,Single,195k,No
6543,No,Married,129k,Yes
6544,Yes,Married,238k,No
6545,No,Married,240k,Yes
6546,No,Divorced,83k,No
6547,No,Single,121k,Yes
6548,Yes,Single,95k,No
6549,No,Single,87k,No
6550,Yes,Divorced,99k,No
6551,No,Single,149k,No
6552,Yes,Single,234k,No
6553,Yes,Married,211k,No
6554,No,Single,161k,Yes
6555,No,Divorced,72k,Yes
6556,No,Single,210k,No
6557,Yes,Single,179k,No
6558,Yes,Single,114k,Yes
6559,No,Single,175k,Yes
6560,Yes,Married,143k,No
6561,No,Single,137k,No
6562,Yes,Divorced,169k,No
6563,No,Single,79k,Yes
6564,No,Single,147k,No
6565,Yes,Married,236k,No
6566,No,Married,228k,No
6567,No,Single,129k,Yes
6568,No,Married,202k,No
6569,Yes,Married,57k,No
6570,No,Divorced,220k,Yes
6571,No,Single,84k,Yes
6572,No,Married,162k,No
6573,Yes,Married,161k,No
6574,No,Divorced,187k,Yes
6575,No,Single,93k,Yes
6576,Yes,Married,104k,Yes
6577,No,Single,85k,No
6578,No,Divorced,118k,Yes
6579,No,Divorced,121k,Yes
6580,No,Married,193k,No
6581,No,Married,93k,No
6582,No,Married,242k,No
6583,No,Single,214k,No
6584,No,Single,201k,No
6585,No,Single,61k,Yes
6586,Yes,Single,161k,Yes
6587,Yes,Divorced,134k,Yes
6588,Yes,Married,105k,No
6589,No,Single,154k,No
6590,No,Married,128k,No
6591,No,Married,130k,No
6592,No,Single,110k,No
6593,No,Married,117k,No
6594,No,Single,57k,Yes
6595,No,Divorced,105k,Yes
6596,Yes,Single,211k,No
6597,No,Married,92k,No
6598,No,Divorced,222k,Yes
6599,No,Single,80k,Yes
6600,Yes,Single,69k,No
6601,No,Divorced,222k,Yes
6602,No,Married,165k,No
6603,No,Married,180k,No
6604,No,Divorced,150k,Yes
6605,No,Married,227k,No
6606,No,Divorced,241k,Yes
6607,Yes,Divorced,244k,No
6608,Yes,Married,53k,No
6609,Yes,Single,183k,No
6610,No,Married,144k,No
6611,No,Single,129k,No
6612,No,Married,110k,No
6613,No,Single,226k,No
6614,No,Single,92k,Yes
6615,No,Married,166k,No
6616,Yes,Married,221k,No
6617,No,Married,159k,No
6618,Yes,Married,126k,Yes
6619,No,Divorced,109k,Yes
6620,Yes,Married,69k,Yes
6621,No,Married,86k,No
6622,No,Single,80k,Yes
6623,Yes,Divorced,88k,No
6624,No,Single,218k,Yes
6625,No,Divorced,222k,Yes
6626,No,Single,204k,No
6627,No,Married,219k,No
6628,Yes,Married,135k,Yes
6629,No,Single,144k,No
6630,No,Divorced,123k,Yes
6631,No,Married,185k,No
6632,Yes,Single,137k,No
6633,Yes,Divorced,237k,Yes
6634,No,Married,244k,Yes
6635,No,Single,139k,Yes
6636,Yes,Married,59k,No
6637,No,Married,150k,Yes
6638,Yes,Single,174k,No
6639,Yes,Divorced,58k,No
6640,Yes,Single,89k,Yes
6641,Yes,Divorced,177k,No
6642,Yes,Single,184k,No
6643,No,Married,113k,Yes
6644,No,Single,186k,No
6645,Yes,Divorced,82k,No
6646,No,Married,85k,No
6647,No,Married,222k,No
6648,Yes,Married,85k,No
6649,Yes,Divorced,249k,No
6650,No,Single,79k,Yes
6651,No,Divorced,237k,No
6652,No,Single,151k,Yes
6653,No,Married,72k,Yes
6654,No,Single,124k,No
6655,No,Divorced,213k,No
6656,Yes,Single,119k,Yes
6657,No,Single,169k,Yes
6658,Yes,Divorced,153k,No
6659,Yes,Divorced,230k,No
6660,Yes,Married,65k,No
6661,No,Married,208k,No
6662,No,Married,216k,No
6663,Yes,Single,78k,Yes
6664,Yes,Single,84k,No
6665,Yes,Married,193k,No
6666,No,Divorced,83k,Yes
6667,No,Single,242k,No
6668,Yes,Single,228k,No
6669,Yes,Single,204k,No
6670,No,Single,147k,No
6671,No,Married,110k,No
6672,Yes,Single,130k,No
6673,No,Divorced,101k,Yes
6674,Yes,Single,243k,No
6675,Yes,Married,58k,Yes
6676,No,Married,159k,No
6677,No,Single,213k,No
6678,Yes,Single,104k,No
6679,No,Single,142k,No
6680,No,Single,89k,Yes
6681,No,Single,144k,Yes
6682,Yes,Single,141k,No
6683,No,Single,111k,No
6684,No,Single,238k,Yes
6685,No,Married,77k,No
6686,Yes,Divorced,139k,Yes
6687,No,Married,201k,No
6688,Yes,Single,149k,Yes
6689,Yes,Single,170k,No
6690,No,Divorced,99k,Yes
6691,No,Married,238k,No
6692,No,Single,71k,Yes
6693,Yes,Single,175k,No
6694,No,Married,149k,No
6695,No,Single,64k,Yes
6696,No,Married,142k,No
6697,No,Married,151k,Yes
6698,Yes,Single,104k,No
6699,Yes,Married,205k,No
6700,No,Single,97k,No
6701,No,Divorced,131k,Yes
6702,No,Single,223k,No
6703,Yes,Married,86k,No
6704,No,Single,199k,Yes
6705,No,Married,159k,No
6706,Yes,Divorced,81k,No
6707,Yes,Divorced,247k,No
6708,No,Divorced,127k,Yes
6709,No,Divorced,151k,Yes
6710,No,Single,211k,No
6711,No,Single,114k,Yes
6712,No,Divorced,70k,Yes
6713,No,Divorced,182k,No
6714,No,Single,81k,Yes
6715,Yes,Single,146k,No
6716,No,Divorced,246k,No
6717,No,Married,132k,Yes
6718,Yes,Married,153k,No
6719,Yes,Single,172k,No
6720,No,Single,224k,Yes
6721,No,Married,100k,No
6722,Yes,Single,132k,Yes
6723,Yes,Single,227k,No
6724,No,Married,210k,No
6725,No,Married,169k,No
6726,No,Single,54k,Yes
6727,No,Divorced,112k,Yes
6728,Yes,Married,227k,No
6729,No,Married,170k,No
6730,No,Married,189k,No
6731,Yes,Divorced,104k,No
6732,No,Married,147k,No
6733,No,Single,165k,No
6734,No,Married,70k,No
6735,No,Single,212k,Yes
6736,Yes,Married,175k,Yes
6737,Yes,Married,242k,No
6738,Yes,Married,188k,No
6739,Yes,Married,129k,No
6740,No,Married,223k,No
6741,Yes,Single,76k,No
6742,No,Married,108k,No
6743,No,Single,168k,No
6744,No,Married,101k,No
6745,No,Married,54k,No
6746,No,Married,95k,Yes
6747,No,Divorced,207k,Yes
6748,No,Married,111k,No
6749,No,Single,199k,No
6750,No,Divorced,242k,Yes
6751,No,Married,80k,No
6752,Yes,Married,67k,Yes
6753,No,Divorced,223k,No
6754,No,Married,91k,No
6755,No,Divorced,187k,No
6756,Yes,Married,61k,Yes
6757,No,Married,204k,Yes
6758,No,Single,99k,No
6759,No,Married,94k,No
6760,No,Divorced,248k,Yes
6761,No,Divorced,82k,Yes
6762,Yes,Married,153k,No
6763,Yes,Single,128k,Yes
6764,No,Single,174k,Yes
6765,Yes,Divorced,219k,No
6766,No,Single,62k,Yes
6767,Yes,Divorced,118k,No
6768,Yes,Single,201k,No
6769,No,Married,61k,No
6770,Yes,Divorced,197k,No
6771,Yes,Single,206k,Yes
6772,Yes,Single,61k,No
6773,No,Married,249k,Yes
6774,Yes,Single,177k,No
6775,No,Married,76k,No
6776,No,Single,195k,No
6777,No,Married,229k,Yes
6778,No,Married,125k,No
6779,No,Single,59k,Yes
6780,Yes,Single,245k,No
6781,No,Single,130k,No
6782,Yes,Married,190k,No
6783,Yes,Single,198k,No
6784,Yes,Married,198k,No
6785,No,Single,146k,No
6786,No,Single,235k,No
6787,Yes,Single,62k,Yes
6788,Yes,Single,113k,No
6789,No,Single,54k,Yes
6790,No,Single,161k,No
6791,Yes,Single,135k,Yes
6792,No,Married,100k,No
6793,No,Married,168k,No
6794,Yes,Married,176k,No
6795,No,Married,190k,Yes
6796,No,Married,233k,Yes
6797,Yes,Single,247k,No
6798,Yes,Single,131k,No
6799,Yes,Single,127k,No
6800,No,Single,131k,No
6801,No,Divorced,153k,No
6802,No,Divorced,233k,Yes
6803,Yes,Married,191k,No
6804,No,Divorced,73k,No
6805,No,Divorced,180k,Yes
6806,Yes,Married,74k,No
6807,Yes,Single,243k,No
6808,Yes,Single,82k,No
6809,Yes,Single,92k,No
6810,Yes,Single,88k,No
6811,No,Divorced,76k,Yes
6812,No,Married,228k,No
6813,Yes,Divorced,93k,No
6814,No,Single,206k,Yes
6815,No,Married,152k,Yes
6816,No,Married,146k,No
6817,No,Married,129k,No
6818,No,Single,201k,Yes
6819,Yes,Married,67k,No
6820,No,Single,203k,No
6821,Yes,Married,114k,No
6822,Yes,Divorced,126k,No
6823,No,Divorced,204k,Yes
6824,Yes,Married,173k,No
6825,No,Divorced,234k,Yes
6826,Yes,Single,97k,No
6827,No,Divorced,190k,No
6828,Yes,Married,70k,Yes
6829,No,Married,69k,Yes
6830,No,Married,166k,No
6831,Yes,Divorced,241k,No
6832,No,Divorced,186k,Yes
6833,Yes,Married,239k,Yes
6834,No,Single,73k,Yes
6835,Yes,Divorced,74k,No
6836,No,Married,119k,No
6837,No,Single,139k,Yes
6838,No,Married,107k,No
6839,Yes,Divorced,92k,No
6840,Yes,Married,202k,No
6841,No,Single,140k,No
6842,No,Married,200k,No
